tc,call_volume,aht,service_level,art,positions,positions_quantile,resources_shifts
2022-12-19 17:45:00+03:00,316,438,80,30,163,33,49
2022-12-19 18:00:00+03:00,291,369,80,30,128,26,40
2022-12-19 18:15:00+03:00,232,592,80,30,163,33,33
2022-12-19 18:30:00+03:00,200,291,80,30,71,15,30
2022-12-19 18:45:00+03:00,177,566,80,30,120,24,27
2022-12-19 19:00:00+03:00,160,657,80,30,126,26,19
2022-12-19 19:15:00+03:00,133,380,80,30,63,13,13
2022-12-19 19:30:00+03:00,122,504,80,30,76,16,7
2022-12-19 19:45:00+03:00,111,188,80,30,27,6,6
2022-12-19 20:00:00+03:00,100,175,80,30,23,5,6
2022-12-19 20:15:00+03:00,90,448,80,30,51,11,6
2022-12-19 20:30:00+03:00,90,166,80,30,20,4,6
2022-12-19 20:45:00+03:00,84,587,80,30,62,13,6
2022-12-19 21:00:00+03:00,74,170,80,30,18,4,3
2022-12-19 21:15:00+03:00,60,440,80,30,35,7,2
2022-12-19 21:30:00+03:00,58,157,80,30,13,3,2
2022-12-19 21:45:00+03:00,54,171,80,30,14,3,0
2022-12-19 22:00:00+03:00,52,170,80,30,13,3,0
2022-12-19 22:15:00+03:00,38,177,80,30,10,2,0
2022-12-19 22:30:00+03:00,33,193,80,30,10,2,0
2022-12-19 22:45:00+03:00,32,168,80,30,9,2,0
2022-12-19 23:00:00+03:00,27,196,80,30,9,2,0
2022-12-19 23:15:00+03:00,23,197,80,30,8,2,0
2022-12-19 23:30:00+03:00,22,211,80,30,8,2,0
2022-12-19 23:45:00+03:00,15,180,80,30,5,1,0
2022-12-20 00:00:00+03:00,15,176,80,30,5,1,0
2022-12-20 00:15:00+03:00,11,174,80,30,4,1,0
2022-12-20 00:30:00+03:00,12,163,80,30,4,1,0
2022-12-20 00:45:00+03:00,12,153,80,30,4,1,0
2022-12-20 01:00:00+03:00,11,152,80,30,4,1,0
2022-12-20 01:15:00+03:00,12,139,80,30,4,1,0
2022-12-20 01:30:00+03:00,13,185,80,30,5,1,0
2022-12-20 01:45:00+03:00,14,186,80,30,5,1,0
2022-12-20 02:00:00+03:00,18,160,80,30,6,2,0
2022-12-20 02:15:00+03:00,24,152,80,30,7,2,0
2022-12-20 02:30:00+03:00,28,251,80,30,11,3,0
2022-12-20 02:45:00+03:00,29,177,80,30,8,2,0
2022-12-20 03:00:00+03:00,33,296,80,30,15,3,0
2022-12-20 03:15:00+03:00,38,142,80,30,9,2,0
2022-12-20 03:30:00+03:00,46,165,80,30,11,3,0
2022-12-20 03:45:00+03:00,45,179,80,30,12,3,0
2022-12-20 04:00:00+03:00,55,344,80,30,26,6,0
2022-12-20 04:15:00+03:00,61,213,80,30,18,4,0
2022-12-20 04:30:00+03:00,63,161,80,30,15,3,0
2022-12-20 04:45:00+03:00,65,170,80,30,16,4,0
2022-12-20 05:00:00+03:00,77,162,80,30,17,4,0
2022-12-20 05:15:00+03:00,95,167,80,30,21,5,0
2022-12-20 05:30:00+03:00,106,293,80,30,40,8,0
2022-12-20 05:45:00+03:00,113,203,80,30,30,6,0
2022-12-20 06:00:00+03:00,125,521,80,30,80,16,16
2022-12-20 06:15:00+03:00,134,405,80,30,67,14,16
2022-12-20 06:30:00+03:00,158,268,80,30,53,11,16
2022-12-20 06:45:00+03:00,160,397,80,30,78,16,16
2022-12-20 07:00:00+03:00,197,515,80,30,122,25,28
2022-12-20 07:15:00+03:00,207,430,80,30,107,22,28
2022-12-20 07:30:00+03:00,236,171,80,30,50,10,28
2022-12-20 07:45:00+03:00,258,661,80,30,201,41,28
2022-12-20 08:00:00+03:00,294,319,80,30,112,23,31
2022-12-20 08:15:00+03:00,324,350,80,30,134,27,36
2022-12-20 08:30:00+03:00,375,412,80,30,181,37,42
2022-12-20 08:45:00+03:00,421,535,80,30,262,53,48
2022-12-20 09:00:00+03:00,488,403,80,30,229,46,49
2022-12-20 09:15:00+03:00,547,580,80,30,366,74,54
2022-12-20 09:30:00+03:00,639,544,80,30,400,80,63
2022-12-20 09:45:00+03:00,671,525,80,30,405,81,70
2022-12-20 10:00:00+03:00,691,527,80,30,418,84,70
2022-12-20 10:15:00+03:00,713,505,80,30,413,83,75
2022-12-20 10:30:00+03:00,721,510,80,30,422,85,78
2022-12-20 10:45:00+03:00,708,470,80,30,382,77,78
2022-12-20 11:00:00+03:00,696,460,80,30,368,74,78
2022-12-20 11:15:00+03:00,704,552,80,30,446,90,79
2022-12-20 11:30:00+03:00,694,499,80,30,398,80,79
2022-12-20 11:45:00+03:00,665,433,80,30,331,67,79
2022-12-20 12:00:00+03:00,656,632,80,30,476,96,79
2022-12-20 12:15:00+03:00,644,479,80,30,355,71,79
2022-12-20 12:30:00+03:00,641,609,80,30,448,90,79
2022-12-20 12:45:00+03:00,632,403,80,30,294,59,82
2022-12-20 13:00:00+03:00,619,447,80,30,319,64,82
2022-12-20 13:15:00+03:00,609,455,80,30,320,64,82
2022-12-20 13:30:00+03:00,614,429,80,30,304,61,82
2022-12-20 13:45:00+03:00,608,376,80,30,264,53,82
2022-12-20 14:00:00+03:00,615,424,80,30,301,61,82
2022-12-20 14:15:00+03:00,607,434,80,30,304,61,82
2022-12-20 14:30:00+03:00,587,381,80,30,259,52,82
2022-12-20 14:45:00+03:00,583,547,80,30,367,74,82
2022-12-20 15:00:00+03:00,562,447,80,30,290,58,66
2022-12-20 15:15:00+03:00,553,477,80,30,305,61,66
2022-12-20 15:30:00+03:00,544,517,80,30,325,65,66
2022-12-20 15:45:00+03:00,524,447,80,30,271,55,66
2022-12-20 16:00:00+03:00,490,438,80,30,249,50,54
2022-12-20 16:15:00+03:00,467,431,80,30,234,47,54
2022-12-20 16:30:00+03:00,459,501,80,30,267,54,54
2022-12-20 16:45:00+03:00,417,472,80,30,229,46,54
2022-12-20 17:00:00+03:00,391,383,80,30,176,36,51
2022-12-20 17:15:00+03:00,349,431,80,30,177,36,46
2022-12-20 17:30:00+03:00,317,489,80,30,182,37,40
2022-12-20 17:45:00+03:00,286,498,80,30,168,34,34
2022-12-20 18:00:00+03:00,246,501,80,30,146,30,33
2022-12-20 18:15:00+03:00,200,575,80,30,137,28,28
2022-12-20 18:30:00+03:00,182,414,80,30,91,19,19
2022-12-20 18:45:00+03:00,158,642,80,30,122,25,12
2022-12-20 19:00:00+03:00,142,330,80,30,58,12,12
2022-12-20 19:15:00+03:00,124,280,80,30,44,9,7
2022-12-20 19:30:00+03:00,111,323,80,30,46,10,4
2022-12-20 19:45:00+03:00,101,217,80,30,29,6,4
2022-12-20 20:00:00+03:00,95,247,80,30,31,7,4
2022-12-20 20:15:00+03:00,80,155,80,30,17,4,3
2022-12-20 20:30:00+03:00,76,165,80,30,17,4,3
2022-12-20 20:45:00+03:00,70,411,80,30,38,8,3
2022-12-20 21:00:00+03:00,65,160,80,30,15,3,3
2022-12-20 21:15:00+03:00,55,372,80,30,28,6,3
2022-12-20 21:30:00+03:00,45,175,80,30,12,3,3
2022-12-20 21:45:00+03:00,47,161,80,30,11,3,0
2022-12-20 22:00:00+03:00,39,180,80,30,11,3,0
2022-12-20 22:15:00+03:00,32,181,80,30,9,2,0
2022-12-20 22:30:00+03:00,31,170,80,30,9,2,0
2022-12-20 22:45:00+03:00,25,189,80,30,8,2,0
2022-12-20 23:00:00+03:00,24,204,80,30,8,2,0
2022-12-20 23:15:00+03:00,22,190,80,30,7,2,0
2022-12-20 23:30:00+03:00,17,191,80,30,6,2,0
2022-12-20 23:45:00+03:00,13,167,80,30,5,1,0
2022-12-21 00:00:00+03:00,13,186,80,30,5,1,0
2022-12-21 00:15:00+03:00,16,167,80,30,5,1,0
2022-12-21 00:30:00+03:00,12,122,80,30,4,1,0
2022-12-21 00:45:00+03:00,13,169,80,30,5,1,0
2022-12-21 01:00:00+03:00,12,135,80,30,4,1,0
2022-12-21 01:15:00+03:00,15,189,80,30,6,2,0
2022-12-21 01:30:00+03:00,15,149,80,30,5,1,0
2022-12-21 01:45:00+03:00,15,144,80,30,5,1,0
2022-12-21 02:00:00+03:00,15,344,80,30,9,2,0
2022-12-21 02:15:00+03:00,18,146,80,30,5,1,0
2022-12-21 02:30:00+03:00,29,196,80,30,9,2,0
2022-12-21 02:45:00+03:00,30,255,80,30,12,3,0
2022-12-21 03:00:00+03:00,36,252,80,30,14,3,0
2022-12-21 03:15:00+03:00,37,345,80,30,18,4,0
2022-12-21 03:30:00+03:00,41,158,80,30,10,2,0
2022-12-21 03:45:00+03:00,46,171,80,30,12,3,0
2022-12-21 04:00:00+03:00,50,159,80,30,12,3,0
2022-12-21 04:15:00+03:00,58,258,80,30,21,5,0
2022-12-21 04:30:00+03:00,62,404,80,30,33,7,0
2022-12-21 04:45:00+03:00,76,162,80,30,17,4,0
2022-12-21 05:00:00+03:00,77,457,80,30,45,9,0
2022-12-21 05:15:00+03:00,86,176,80,30,21,5,0
2022-12-21 05:30:00+03:00,98,282,80,30,36,8,0
2022-12-21 05:45:00+03:00,109,234,80,30,33,7,0
2022-12-21 06:00:00+03:00,124,270,80,30,43,9,9
2022-12-21 06:15:00+03:00,128,228,80,30,37,8,9
2022-12-21 06:30:00+03:00,145,162,80,30,30,6,9
2022-12-21 06:45:00+03:00,155,167,80,30,33,7,16
2022-12-21 07:00:00+03:00,169,496,80,30,101,21,21
2022-12-21 07:15:00+03:00,196,352,80,30,84,17,21
2022-12-21 07:30:00+03:00,208,346,80,30,87,18,23
2022-12-21 07:45:00+03:00,223,307,80,30,83,17,23
2022-12-21 08:00:00+03:00,259,427,80,30,132,27,30
2022-12-21 08:15:00+03:00,292,216,80,30,76,16,40
2022-12-21 08:30:00+03:00,336,215,80,30,86,18,40
2022-12-21 08:45:00+03:00,379,317,80,30,142,29,52
2022-12-21 09:00:00+03:00,434,460,80,30,233,47,54
2022-12-21 09:15:00+03:00,509,456,80,30,269,54,54
2022-12-21 09:30:00+03:00,586,428,80,30,290,58,58
2022-12-21 09:45:00+03:00,606,442,80,30,309,62,62
2022-12-21 10:00:00+03:00,633,470,80,30,343,69,65
2022-12-21 10:15:00+03:00,653,458,80,30,344,69,68
2022-12-21 10:30:00+03:00,679,446,80,30,348,70,70
2022-12-21 10:45:00+03:00,673,459,80,30,355,71,73
2022-12-21 11:00:00+03:00,675,486,80,30,377,76,75
2022-12-21 11:15:00+03:00,671,424,80,30,328,66,75
2022-12-21 11:30:00+03:00,661,515,80,30,391,79,76
2022-12-21 11:45:00+03:00,643,540,80,30,399,80,76
2022-12-21 12:00:00+03:00,646,445,80,30,331,67,76
2022-12-21 12:15:00+03:00,616,513,80,30,364,73,76
2022-12-21 12:30:00+03:00,594,456,80,30,313,63,80
2022-12-21 12:45:00+03:00,587,449,80,30,304,61,80
2022-12-21 13:00:00+03:00,586,413,80,30,280,56,80
2022-12-21 13:15:00+03:00,587,485,80,30,328,66,80
2022-12-21 13:30:00+03:00,584,472,80,30,318,64,80
2022-12-21 13:45:00+03:00,591,579,80,30,394,79,80
2022-12-21 14:00:00+03:00,583,548,80,30,368,74,80
2022-12-21 14:15:00+03:00,583,490,80,30,330,66,80
2022-12-21 14:30:00+03:00,590,526,80,30,358,72,80
2022-12-21 14:45:00+03:00,567,558,80,30,365,73,80
2022-12-21 15:00:00+03:00,560,466,80,30,302,61,71
2022-12-21 15:15:00+03:00,540,430,80,30,269,54,71
2022-12-21 15:30:00+03:00,546,470,80,30,297,60,71
2022-12-21 15:45:00+03:00,534,487,80,30,301,61,64
2022-12-21 16:00:00+03:00,505,380,80,30,223,45,59
2022-12-21 16:15:00+03:00,476,525,80,30,290,58,59
2022-12-21 16:30:00+03:00,445,430,80,30,223,45,57
2022-12-21 16:45:00+03:00,407,372,80,30,177,36,57
2022-12-21 17:00:00+03:00,379,518,80,30,229,46,50
2022-12-21 17:15:00+03:00,324,354,80,30,136,28,40
2022-12-21 17:30:00+03:00,305,554,80,30,199,40,40
2022-12-21 17:45:00+03:00,272,421,80,30,136,28,28
2022-12-21 18:00:00+03:00,249,376,80,30,112,23,26
2022-12-21 18:15:00+03:00,196,447,80,30,106,22,26
2022-12-21 18:30:00+03:00,181,286,80,30,64,13,22
2022-12-21 18:45:00+03:00,164,249,80,30,51,11,18
2022-12-21 19:00:00+03:00,153,281,80,30,54,11,15
2022-12-21 19:15:00+03:00,117,410,80,30,60,12,12
2022-12-21 19:30:00+03:00,110,357,80,30,50,10,10
2022-12-21 19:45:00+03:00,106,240,80,30,33,7,7
2022-12-21 20:00:00+03:00,88,319,80,30,36,8,5
2022-12-21 20:15:00+03:00,80,189,80,30,21,5,5
2022-12-21 20:30:00+03:00,69,179,80,30,17,4,4
2022-12-21 20:45:00+03:00,64,196,80,30,18,4,4
2022-12-21 21:00:00+03:00,60,435,80,30,34,7,4
2022-12-21 21:15:00+03:00,61,180,80,30,16,4,4
2022-12-21 21:30:00+03:00,50,381,80,30,26,6,0
2022-12-21 21:45:00+03:00,43,199,80,30,13,3,0
2022-12-21 22:00:00+03:00,40,188,80,30,11,3,0
2022-12-21 22:15:00+03:00,39,216,80,30,13,3,0
2022-12-21 22:30:00+03:00,34,190,80,30,10,2,0
2022-12-21 22:45:00+03:00,24,196,80,30,8,2,0
2022-12-21 23:00:00+03:00,23,152,80,30,6,2,0
2022-12-21 23:15:00+03:00,19,196,80,30,7,2,0
2022-12-21 23:30:00+03:00,16,185,80,30,6,2,0
2022-12-21 23:45:00+03:00,15,198,80,30,6,2,0
2022-12-22 00:00:00+03:00,14,162,80,30,5,1,0
2022-12-22 00:15:00+03:00,13,193,80,30,5,1,0
2022-12-22 00:30:00+03:00,11,168,80,30,4,1,0
2022-12-22 00:45:00+03:00,10,172,80,30,4,1,0
2022-12-22 01:00:00+03:00,12,181,80,30,5,1,0
2022-12-22 01:15:00+03:00,11,173,80,30,4,1,0
2022-12-22 01:30:00+03:00,12,165,80,30,4,1,0
2022-12-22 01:45:00+03:00,19,159,80,30,6,2,0
2022-12-22 02:00:00+03:00,16,156,80,30,5,1,0
2022-12-22 02:15:00+03:00,22,143,80,30,6,2,0
2022-12-22 02:30:00+03:00,23,233,80,30,9,2,0
2022-12-22 02:45:00+03:00,27,142,80,30,7,2,0
2022-12-22 03:00:00+03:00,36,210,80,30,12,3,0
2022-12-22 03:15:00+03:00,36,229,80,30,13,3,0
2022-12-22 03:30:00+03:00,42,202,80,30,13,3,0
2022-12-22 03:45:00+03:00,42,184,80,30,12,3,0
2022-12-22 04:00:00+03:00,47,160,80,30,11,3,0
2022-12-22 04:15:00+03:00,58,168,80,30,14,3,0
2022-12-22 04:30:00+03:00,63,290,80,30,25,5,0
2022-12-22 04:45:00+03:00,67,288,80,30,26,6,0
2022-12-22 05:00:00+03:00,79,156,80,30,17,4,0
2022-12-22 05:15:00+03:00,80,314,80,30,33,7,0
2022-12-22 05:30:00+03:00,109,386,80,30,53,11,0
2022-12-22 05:45:00+03:00,109,416,80,30,57,12,0
2022-12-22 06:00:00+03:00,114,356,80,30,51,11,10
2022-12-22 06:15:00+03:00,120,339,80,30,51,11,10
2022-12-22 06:30:00+03:00,134,168,80,30,29,6,10
2022-12-22 06:45:00+03:00,140,207,80,30,37,8,10
2022-12-22 07:00:00+03:00,166,347,80,30,71,15,15
2022-12-22 07:15:00+03:00,198,330,80,30,79,16,20
2022-12-22 07:30:00+03:00,213,331,80,30,85,17,20
2022-12-22 07:45:00+03:00,234,253,80,30,72,15,22
2022-12-22 08:00:00+03:00,255,266,80,30,82,17,22
2022-12-22 08:15:00+03:00,291,421,80,30,145,29,33
2022-12-22 08:30:00+03:00,327,422,80,30,163,33,39
2022-12-22 08:45:00+03:00,358,414,80,30,174,35,46
2022-12-22 09:00:00+03:00,416,487,80,30,236,48,47
2022-12-22 09:15:00+03:00,482,383,80,30,215,43,47
2022-12-22 09:30:00+03:00,557,392,80,30,253,51,55
2022-12-22 09:45:00+03:00,576,544,80,30,361,73,59
2022-12-22 10:00:00+03:00,607,476,80,30,333,67,62
2022-12-22 10:15:00+03:00,632,488,80,30,355,71,63
2022-12-22 10:30:00+03:00,670,509,80,30,392,79,71
2022-12-22 10:45:00+03:00,664,485,80,30,370,74,73
2022-12-22 11:00:00+03:00,657,475,80,30,359,72,73
2022-12-22 11:15:00+03:00,648,420,80,30,314,63,73
2022-12-22 11:30:00+03:00,649,444,80,30,332,67,77
2022-12-22 11:45:00+03:00,630,446,80,30,324,65,77
2022-12-22 12:00:00+03:00,618,486,80,30,346,70,77
2022-12-22 12:15:00+03:00,610,456,80,30,321,65,78
2022-12-22 12:30:00+03:00,602,483,80,30,335,67,81
2022-12-22 12:45:00+03:00,580,424,80,30,284,57,81
2022-12-22 13:00:00+03:00,570,399,80,30,263,53,81
2022-12-22 13:15:00+03:00,572,504,80,30,333,67,81
2022-12-22 13:30:00+03:00,573,490,80,30,324,65,81
2022-12-22 13:45:00+03:00,568,518,80,30,339,68,81
2022-12-22 14:00:00+03:00,586,483,80,30,326,66,81
2022-12-22 14:15:00+03:00,590,561,80,30,381,77,81
2022-12-22 14:30:00+03:00,590,473,80,30,322,65,81
2022-12-22 14:45:00+03:00,558,487,80,30,314,63,81
2022-12-22 15:00:00+03:00,534,486,80,30,300,60,71
2022-12-22 15:15:00+03:00,524,504,80,30,305,61,71
2022-12-22 15:30:00+03:00,521,534,80,30,322,65,71
2022-12-22 15:45:00+03:00,500,438,80,30,254,51,71
2022-12-22 16:00:00+03:00,470,481,80,30,262,53,66
2022-12-22 16:15:00+03:00,462,457,80,30,245,49,61
2022-12-22 16:30:00+03:00,441,488,80,30,250,50,61
2022-12-22 16:45:00+03:00,407,422,80,30,201,41,59
2022-12-22 17:00:00+03:00,385,465,80,30,209,42,59
2022-12-22 17:15:00+03:00,334,531,80,30,208,42,48
2022-12-22 17:30:00+03:00,294,436,80,30,152,31,42
2022-12-22 17:45:00+03:00,272,422,80,30,136,28,35
2022-12-22 18:00:00+03:00,254,604,80,30,181,37,34
2022-12-22 18:15:00+03:00,195,821,80,30,190,38,34
2022-12-22 18:30:00+03:00,168,625,80,30,126,26,26
2022-12-22 18:45:00+03:00,147,224,80,30,42,9,22
2022-12-22 19:00:00+03:00,136,559,80,30,93,19,19
2022-12-22 19:15:00+03:00,114,422,80,30,60,12,18
2022-12-22 19:30:00+03:00,113,490,80,30,69,14,10
2022-12-22 19:45:00+03:00,92,328,80,30,39,8,8
2022-12-22 20:00:00+03:00,98,290,80,30,37,8,8
2022-12-22 20:15:00+03:00,72,451,80,30,42,9,8
2022-12-22 20:30:00+03:00,76,174,80,30,18,4,4
2022-12-22 20:45:00+03:00,58,196,80,30,16,4,4
2022-12-22 21:00:00+03:00,62,192,80,30,17,4,4
2022-12-22 21:15:00+03:00,51,186,80,30,14,3,3
2022-12-22 21:30:00+03:00,47,178,80,30,12,3,0
2022-12-22 21:45:00+03:00,49,157,80,30,12,3,0
2022-12-22 22:00:00+03:00,39,149,80,30,9,2,0
2022-12-22 22:15:00+03:00,33,153,80,30,8,2,0
2022-12-22 22:30:00+03:00,27,154,80,30,7,2,0
2022-12-22 22:45:00+03:00,20,158,80,30,6,2,0
2022-12-22 23:00:00+03:00,25,156,80,30,7,2,0
2022-12-22 23:15:00+03:00,18,171,80,30,6,2,0
2022-12-22 23:30:00+03:00,19,217,80,30,7,2,0
2022-12-22 23:45:00+03:00,16,198,80,30,6,2,0
2022-12-23 00:00:00+03:00,12,160,80,30,4,1,0
2022-12-23 00:15:00+03:00,13,165,80,30,5,1,0
2022-12-23 00:30:00+03:00,14,99,80,30,3,1,0
2022-12-23 00:45:00+03:00,9,137,80,30,3,1,0
2022-12-23 01:00:00+03:00,11,148,80,30,4,1,0
2022-12-23 01:15:00+03:00,15,167,80,30,5,1,0
2022-12-23 01:30:00+03:00,9,166,80,30,4,1,0
2022-12-23 01:45:00+03:00,15,151,80,30,5,1,0
2022-12-23 02:00:00+03:00,18,149,80,30,5,1,0
2022-12-23 02:15:00+03:00,22,213,80,30,8,2,0
2022-12-23 02:30:00+03:00,23,195,80,30,8,2,0
2022-12-23 02:45:00+03:00,27,201,80,30,9,2,0
2022-12-23 03:00:00+03:00,33,176,80,30,9,2,0
2022-12-23 03:15:00+03:00,38,189,80,30,11,3,0
2022-12-23 03:30:00+03:00,36,133,80,30,8,2,0
2022-12-23 03:45:00+03:00,45,129,80,30,9,2,0
2022-12-23 04:00:00+03:00,59,147,80,30,13,3,0
2022-12-23 04:15:00+03:00,55,302,80,30,23,5,0
2022-12-23 04:30:00+03:00,69,164,80,30,16,4,0
2022-12-23 04:45:00+03:00,64,175,80,30,16,4,0
2022-12-23 05:00:00+03:00,83,237,80,30,26,6,0
2022-12-23 05:15:00+03:00,89,242,80,30,28,6,0
2022-12-23 05:30:00+03:00,103,155,80,30,21,5,0
2022-12-23 05:45:00+03:00,98,281,80,30,36,8,0
2022-12-23 06:00:00+03:00,126,357,80,30,56,12,6
2022-12-23 06:15:00+03:00,126,163,80,30,27,6,6
2022-12-23 06:30:00+03:00,139,276,80,30,48,10,15
2022-12-23 06:45:00+03:00,144,362,80,30,65,13,19
2022-12-23 07:00:00+03:00,182,291,80,30,65,13,29
2022-12-23 07:15:00+03:00,209,322,80,30,82,17,32
2022-12-23 07:30:00+03:00,218,606,80,30,157,32,32
2022-12-23 07:45:00+03:00,230,555,80,30,152,31,32
2022-12-23 08:00:00+03:00,278,400,80,30,132,27,33
2022-12-23 08:15:00+03:00,306,293,80,30,107,22,35
2022-12-23 08:30:00+03:00,352,401,80,30,166,34,43
2022-12-23 08:45:00+03:00,405,332,80,30,158,32,45
2022-12-23 09:00:00+03:00,502,385,80,30,225,45,46
2022-12-23 09:15:00+03:00,536,378,80,30,235,47,51
2022-12-23 09:30:00+03:00,604,469,80,30,327,66,55
2022-12-23 09:45:00+03:00,623,476,80,30,342,69,69
2022-12-23 10:00:00+03:00,635,523,80,30,382,77,72
2022-12-23 10:15:00+03:00,654,495,80,30,372,75,72
2022-12-23 10:30:00+03:00,682,418,80,30,328,66,74
2022-12-23 10:45:00+03:00,685,437,80,30,344,69,74
2022-12-23 11:00:00+03:00,678,432,80,30,337,68,75
2022-12-23 11:15:00+03:00,663,422,80,30,322,65,75
2022-12-23 11:30:00+03:00,644,516,80,30,382,77,76
2022-12-23 11:45:00+03:00,635,544,80,30,397,80,76
2022-12-23 12:00:00+03:00,639,573,80,30,421,85,76
2022-12-23 12:15:00+03:00,629,509,80,30,368,74,76
2022-12-23 12:30:00+03:00,635,439,80,30,321,65,76
2022-12-23 12:45:00+03:00,610,433,80,30,305,61,79
2022-12-23 13:00:00+03:00,605,471,80,30,329,66,79
2022-12-23 13:15:00+03:00,614,499,80,30,353,71,79
2022-12-23 13:30:00+03:00,613,471,80,30,333,67,79
2022-12-23 13:45:00+03:00,615,384,80,30,273,55,79
2022-12-23 14:00:00+03:00,607,401,80,30,281,57,79
2022-12-23 14:15:00+03:00,601,417,80,30,289,58,79
2022-12-23 14:30:00+03:00,598,428,80,30,296,60,79
2022-12-23 14:45:00+03:00,579,456,80,30,305,61,79
2022-12-23 15:00:00+03:00,595,497,80,30,341,69,73
2022-12-23 15:15:00+03:00,565,571,80,30,372,75,73
2022-12-23 15:30:00+03:00,543,490,80,30,308,62,64
2022-12-23 15:45:00+03:00,518,481,80,30,288,58,60
2022-12-23 16:00:00+03:00,508,410,80,30,242,49,50
2022-12-23 16:15:00+03:00,479,353,80,30,197,40,47
2022-12-23 16:30:00+03:00,469,430,80,30,235,47,47
2022-12-23 16:45:00+03:00,419,409,80,30,200,40,47
2022-12-23 17:00:00+03:00,402,456,80,30,214,43,46
2022-12-23 17:15:00+03:00,336,515,80,30,203,41,44
2022-12-23 17:30:00+03:00,292,448,80,30,155,31,36
2022-12-23 17:45:00+03:00,271,430,80,30,138,28,34
2022-12-23 18:00:00+03:00,243,380,80,30,111,23,33
2022-12-23 18:15:00+03:00,197,530,80,30,125,25,28
2022-12-23 18:30:00+03:00,178,231,80,30,51,11,24
2022-12-23 18:45:00+03:00,152,403,80,30,75,15,10
2022-12-23 19:00:00+03:00,132,186,80,30,32,7,7
2022-12-23 19:15:00+03:00,104,259,80,30,35,7,7
2022-12-23 19:30:00+03:00,97,595,80,30,72,15,5
2022-12-23 19:45:00+03:00,97,197,80,30,25,5,5
2022-12-23 20:00:00+03:00,81,642,80,30,65,13,4
2022-12-23 20:15:00+03:00,69,178,80,30,17,4,4
2022-12-23 20:30:00+03:00,62,185,80,30,16,4,3
2022-12-23 20:45:00+03:00,59,176,80,30,15,3,3
2022-12-23 21:00:00+03:00,51,195,80,30,14,3,3
2022-12-23 21:15:00+03:00,47,177,80,30,12,3,3
2022-12-23 21:30:00+03:00,40,185,80,30,11,3,3
2022-12-23 21:45:00+03:00,38,167,80,30,10,2,0
2022-12-23 22:00:00+03:00,36,190,80,30,11,3,0
2022-12-23 22:15:00+03:00,32,180,80,30,9,2,0
2022-12-23 22:30:00+03:00,27,206,80,30,9,2,0
2022-12-23 22:45:00+03:00,19,146,80,30,5,1,0
2022-12-23 23:00:00+03:00,19,159,80,30,6,2,0
2022-12-23 23:15:00+03:00,18,115,80,30,4,1,0
2022-12-23 23:30:00+03:00,13,272,80,30,7,2,0
2022-12-23 23:45:00+03:00,12,203,80,30,5,1,0
2022-12-24 00:00:00+03:00,9,179,80,30,4,1,0
2022-12-24 00:15:00+03:00,6,140,80,30,3,1,0
2022-12-24 00:30:00+03:00,7,289,80,30,5,1,0
2022-12-24 00:45:00+03:00,7,167,80,30,3,1,0
2022-12-24 01:00:00+03:00,4,167,80,30,2,1,0
2022-12-24 01:15:00+03:00,4,118,80,30,2,1,0
2022-12-24 01:30:00+03:00,7,145,80,30,3,1,0
2022-12-24 01:45:00+03:00,10,155,80,30,4,1,0
2022-12-24 02:00:00+03:00,9,181,80,30,4,1,0
2022-12-24 02:15:00+03:00,8,147,80,30,3,1,0
2022-12-24 02:30:00+03:00,6,60,80,30,2,1,0
2022-12-24 02:45:00+03:00,10,167,80,30,4,1,0
2022-12-24 03:00:00+03:00,8,138,80,30,3,1,0
2022-12-24 03:15:00+03:00,13,161,80,30,4,1,0
2022-12-24 03:30:00+03:00,12,144,80,30,4,1,0
2022-12-24 03:45:00+03:00,12,120,80,30,3,1,0
2022-12-24 04:00:00+03:00,20,127,80,30,5,1,0
2022-12-24 04:15:00+03:00,17,120,80,30,4,1,0
2022-12-24 04:30:00+03:00,23,129,80,30,6,2,0
2022-12-24 04:45:00+03:00,19,130,80,30,5,1,0
2022-12-24 05:00:00+03:00,26,155,80,30,7,2,0
2022-12-24 05:15:00+03:00,31,129,80,30,7,2,0
2022-12-24 05:30:00+03:00,28,126,80,30,6,2,0
2022-12-24 05:45:00+03:00,33,152,80,30,8,2,0
2022-12-24 06:00:00+03:00,38,146,80,30,9,2,3
2022-12-24 06:15:00+03:00,40,154,80,30,10,2,3
2022-12-24 06:30:00+03:00,40,148,80,30,9,2,3
2022-12-24 06:45:00+03:00,42,161,80,30,10,2,3
2022-12-24 07:00:00+03:00,48,160,80,30,12,3,3
2022-12-24 07:15:00+03:00,50,151,80,30,11,3,3
2022-12-24 07:30:00+03:00,57,158,80,30,13,3,3
2022-12-24 07:45:00+03:00,62,177,80,30,16,4,3
2022-12-24 08:00:00+03:00,74,162,80,30,17,4,3
2022-12-24 08:15:00+03:00,80,166,80,30,18,4,4
2022-12-24 08:30:00+03:00,85,167,80,30,19,4,4
2022-12-24 08:45:00+03:00,89,156,80,30,19,4,4
2022-12-24 09:00:00+03:00,96,165,80,30,21,5,5
2022-12-24 09:15:00+03:00,107,163,80,30,23,5,5
2022-12-24 09:30:00+03:00,121,156,80,30,25,5,5
2022-12-24 09:45:00+03:00,130,170,80,30,29,6,6
2022-12-24 10:00:00+03:00,136,158,80,30,28,6,7
